speciesLabel,iucnLabel,lat,lon,country
Gossypium bickii,,-19.1453,130.063,Australia
Gossypium bickii,,-19.7983,130.3983,Australia
Gossypium bickii,,-18.5,130.0,Australia
Gossypium bickii,,-18.5572,129.9789,Australia
Gossypium bickii,,-20.333333,134.166667,Australia
Gossypium bickii,,-20.324082,134.234924,Australia
Gossypium bickii,,-18.833333,131.166667,Australia
Gossypium bickii,,-18.8258,131.1347,Australia
Gossypium bickii,,-20.0,129.5,Australia
Gossypium bickii,,-20.166667,138.333333,Australia
Gossypium bickii,,-20.197963,138.364239,Australia
Gossypium bickii,,-21.484167,133.914167,Australia
Gossypium bickii,,-21.484167,133.914167,Australia
Gossypium bickii,,-20.4375,135.043889,Australia
Gossypium bickii,,-23.2,133.755278,Australia
Gossypium bickii,,-22.823889,133.431389,Australia
Gossypium bickii,,-21.993333,133.469722,Australia
Gossypium bickii,,-23.553889,133.817778,Australia
Gossypium bickii,,-22.060278,137.989444,Australia
Gossypium bickii,,-23.819722,133.882778,Australia
Gossypium bickii,,-23.553889,133.817778,Australia
Gossypium bickii,,-20.815278,137.687222,Australia
Gossypium bickii,,-19.284444,134.183056,Australia
Gossypium bickii,,-22.481111,137.278056,Australia
Gossypium bickii,,-23.2,133.755278,Australia
Gossypium bickii,,-20.333333,135.333333,Australia
Gossypium bickii,,-20.2672,135.2631,Australia
Gossypium bickii,,-23.833333,133.833333,Australia
Gossypium bickii,,-23.8239,133.7953,Australia
Gossypium bickii,,-23.833333,133.666667,Australia
Gossypium bickii,,-23.8633,133.6356,Australia
Gossypium bickii,,-23.833333,133.833333,Australia
Gossypium bickii,,-23.7511,133.9128,Australia
Gossypium bickii,,-23.5,133.833333,Australia
Gossypium bickii,,-23.4594,133.8389,Australia
Gossypium bickii,,-23.833333,133.833333,Australia
Gossypium bickii,,-23.8058,133.9144,Australia
Gossypium bickii,,-22.666667,133.166667,Australia
Gossypium bickii,,-22.6103,133.1458,Australia
Gossypium bickii,,-35.266667,149.1,Australia
Gossypium bickii,,-23.816667,133.883333,Australia
Gossypium bickii,,-23.833333,133.833333,Australia
Gossypium bickii,,-23.833333,133.833333,Australia
Gossypium bickii,,-23.833333,133.833333,Australia
Gossypium bickii,,-20.72,135.27,Australia
Gossypium bickii,,-23.82,133.88,Australia
Gossypium bickii,,-23.81667,133.88333,Australia
Gossypium bickii,,-23.8167,133.8833,Australia
Gossypium bickii,,-23.816667,133.883333,Australia
Gossypium bickii,,-23.816667,133.883333,Australia
Gossypium bickii,,-23.866667,133.9,Australia
Gossypium bickii,,0.0,0.0,Australia
Gossypium bickii,,-21.98333,133.46667,Australia
Gossypium bickii,,-20.5,135.0,Australia
Gossypium bickii,,-20.666667,135.166667,Australia
Gossypium bickii,,-20.333333,135.333333,Australia
Gossypium bickii,,-20.666667,135.333333,Australia
Gossypium bickii,,-21.666667,135.333333,Australia
Gossypium bickii,,-22.0,133.5,Australia
Gossypium bickii,,-21.5,134.0,Australia
Gossypium bickii,,-22.666667,137.166667,Australia
Gossypium bickii,,-21.0,137.833333,Australia
Gossypium bickii,,-21.0,137.833333,Australia
Gossypium bickii,,-21.666667,135.333333,Australia
Gossypium bickii,,-22.5,137.333333,Australia
Gossypium bickii,,-23.5,133.833333,Australia
Gossypium bickii,,-23.166667,133.833333,Australia
Gossypium bickii,,-22.5,135.333333,Australia
Gossypium bickii,,-23.0,135.5,Australia
Gossypium bickii,,-21.166667,135.0,Australia
Gossypium bickii,,-20.5,135.0,Australia
Gossypium bickii,,-23.166667,133.833333,Australia
Gossypium bickii,,-23.0,134.5,Australia
Gossypium brasiliense,,-21.13444,-175.27444,Tonga
Gossypium brasiliense,,-15.573,-175.639,Tonga
Gossypium brasiliense,,-20.313806,-48.3105106,Brazil
Gossypium brasiliense,,13.75,100.58333,Thailand
Gossypium brasiliense,,23.61,102.02,China
Gossypium brasiliense,,23.61,102.02,China
Gossypium brasiliense,,24.72,97.93,China
Gossypium brasiliense,,23.473501,99.8277,China
Gossypium brasiliense,,23.47,99.83,China
Gossypium brasiliense,,23.47,99.83,China
Gossypium brasiliense,,23.47,99.83,China
Gossypium brasiliense,,23.47,99.83,China
Gossypium brasiliense,,24.02,97.85,China
Gossypium brasiliense,,24.02,97.85,China
Gossypium brasiliense,,26.876096,100.229945,China
Gossypium brasiliense,,26.876096,100.229945,China
Gossypium brasiliense,,19.254108,110.45517,China
Gossypium brasiliense,,18.92,-99.94,Mexico
Gossypium brasiliense,,18.898756,-99.915225,Mexico
Gossypium brasiliense,,19.033333,-100.05,Mexico
Gossypium brasiliense,,18.626309,109.700342,China
Gossypium brasiliense,,22.010392,107.325268,China
Gossypium brasiliense,,22.391288,106.817838,China
Gossypium brasiliense,,19.232708,109.851257,China
Gossypium brasiliense,,18.92,-99.94,Mexico
Gossypium brasiliense,,18.516726,110.029085,China
Gossypium brasiliense,,11.318545,116.562386,China
Gossypium brasiliense,,18.866667,-100.466667,Mexico
Gossypium brasiliense,,18.863582,-100.451612,Mexico
Gossypium brasiliense,,19.472911,109.740407,China
Gossypium brasiliense,,19.472911,109.740407,China
Gossypium brasiliense,,19.232708,109.851257,China
Gossypium brasiliense,,18.9,-100.15,Mexico
Gossypium brasiliense,,19.73,110.0,China
Gossypium brasiliense,,19.73,110.0,China
Gossypium brasiliense,,19.73,110.0,China
Gossypium brasiliense,,19.73,110.0,China
Gossypium brasiliense,,19.04,-100.04,Mexico
Gossypium brasiliense,,19.435283,109.489771,China
Gossypium brasiliense,,24.399048,113.987821,China
Gossypium brasiliense,,18.038,-66.3742,Puerto Rico
Gossypium brasiliense,,-20.31,-48.31,Brazil
Gossypium brevilanatum,,-18.565278,43.886944,Madagascar
Gossypium brevilanatum,,-18.565278,43.886944,Madagascar
Gossypium brevilanatum,,-20.060833,44.657778,Madagascar
Gossypium brevilanatum,,-20.060833,44.657778,Madagascar
Gossypium brevilanatum,,-18.03194,44.89389,Madagascar
Gossypium brevilanatum,,-12.605,49.44306,Madagascar
Gossypium brevilanatum,,-12.60944,49.4575,Madagascar
Gossypium brevilanatum,,-12.60944,49.4575,Madagascar
Gossypium brevilanatum,,-12.60944,49.4575,Madagascar
Gossypium brevilanatum,,-12.60944,49.4575,Madagascar
Gossypium bricchettii,,6.5635,41.71067,Ethiopia
Gossypium bricchettii,,6.46833,42.099,Ethiopia
Gossypium bricchettii,,5.65,44.15,Ethiopia
Gossypium bricchettii,,3.7,42.533333,Somalia
Gossypium bricchettii,,4.283333,42.066667,Ethiopia
Gossypium bricchettii,,7.066667,47.483333,Somalia
Gossypium bricchettii,,7.066667,47.483333,Somalia
Gossypium bricchettii,,8.366667,48.4,Somalia
Gossypium bricchettii,,6.75,47.416667,Somalia
Gossypium bricchettii,,6.783333,47.416667,Somalia
Gossypium bricchettii,,6.78333,47.41667,Somalia
Gossypium bricchettii,,3.933334,41.2,Kenya
Gossypium capitis-viridis,,30.15,71.43,Pakistan
Gossypium capitis-viridis,,30.15,71.43,Pakistan
Gossypium capitis-viridis,,30.15,71.43,Pakistan
Gossypium capitis-viridis,,30.15,71.43,Pakistan
Gossypium capitis-viridis,,30.15,71.43,Pakistan
Gossypium capitis-viridis,,33.973611,-117.327222,United States of America
Gossypium capitis-viridis,,33.97361,-117.32722,United States of America
Gossypium darwinii,Least Concern,-0.952929,-90.960172,Ecuador
Gossypium darwinii,Least Concern,-0.953692,-90.969641,Ecuador
Gossypium darwinii,Least Concern,-0.953607,-90.970009,Ecuador
Gossypium darwinii,Least Concern,-0.952337,-90.966052,Ecuador
Gossypium darwinii,Least Concern,-0.952948,-90.960095,Ecuador
Gossypium darwinii,Least Concern,-0.95289,-90.96009,Ecuador
Gossypium darwinii,Least Concern,-0.952929,-90.960063,Ecuador
Gossypium darwinii,Least Concern,-0.74618,-90.319422,Ecuador
Gossypium darwinii,Least Concern,-0.736328,-90.317387,Ecuador
Gossypium darwinii,Least Concern,-0.745718,-90.318742,Ecuador
Gossypium darwinii,Least Concern,-0.528767,-90.486144,Ecuador
Gossypium darwinii,Least Concern,-0.736355,-90.309221,Ecuador
Gossypium darwinii,Least Concern,-0.736809,-90.319386,Ecuador
Gossypium darwinii,Least Concern,-0.391029,-91.225305,Ecuador
Gossypium darwinii,Least Concern,-0.73666,-90.319993,Ecuador
Gossypium darwinii,Least Concern,-0.736644,-90.320077,Ecuador
Gossypium darwinii,Least Concern,-0.746081,-90.319431,Ecuador
Gossypium darwinii,Least Concern,-0.736644,-90.320077,Ecuador
Gossypium darwinii,Least Concern,-0.389489,-91.226197,Ecuador
Gossypium darwinii,Least Concern,-0.389086,-91.225844,Ecuador
Gossypium darwinii,Least Concern,-0.739731,-90.311274,Ecuador
Gossypium darwinii,Least Concern,-0.745753,-90.317305,Ecuador
Gossypium darwinii,Least Concern,-0.391393,-91.225281,Ecuador
Gossypium darwinii,Least Concern,-0.921462,-89.615196,Ecuador
Gossypium darwinii,Least Concern,-1.23673,-90.448708,Ecuador
Gossypium darwinii,Least Concern,-0.745997,-90.319519,Ecuador
Gossypium darwinii,Least Concern,-0.911875,-89.613578,Ecuador
Gossypium darwinii,Least Concern,-0.888655,-89.60685,Ecuador
Gossypium darwinii,Least Concern,-0.894378,-89.609634,Ecuador
Gossypium darwinii,Least Concern,-0.893725,-89.609678,Ecuador
Gossypium darwinii,Least Concern,-0.88875,-89.606628,Ecuador
Gossypium darwinii,Least Concern,-0.741487,-90.303162,Ecuador
Gossypium darwinii,Least Concern,-0.742145,-90.304017,Ecuador
Gossypium darwinii,Least Concern,-0.392209,-91.225559,Ecuador
Gossypium darwinii,Least Concern,-0.897028,-89.608538,Ecuador
Gossypium darwinii,Least Concern,-0.940408,-89.548605,Ecuador
Gossypium darwinii,Least Concern,-0.897063,-89.608558,Ecuador
Gossypium darwinii,Least Concern,-0.895542,-89.609161,Ecuador
Gossypium darwinii,Least Concern,-0.391039,-91.221085,Ecuador
Gossypium darwinii,Least Concern,-1.236613,-90.448683,Ecuador
Gossypium darwinii,Least Concern,-0.92358,-89.613338,Ecuador
Gossypium darwinii,Least Concern,-0.742399,-90.303737,Ecuador
Gossypium darwinii,Least Concern,-0.529437,-90.48587,Ecuador
Gossypium darwinii,Least Concern,-1.237987,-90.447517,Ecuador
Gossypium darwinii,Least Concern,-0.888184,-89.609059,Ecuador
Gossypium darwinii,Least Concern,-0.529437,-90.48587,Ecuador
Gossypium darwinii,Least Concern,-0.890338,-89.60965,Ecuador
Gossypium darwinii,Least Concern,-0.756281,-90.315068,Ecuador
Gossypium darwinii,Least Concern,-0.89332,-89.608322,Ecuador
Gossypium darwinii,Least Concern,-0.639359,-90.337189,Ecuador
Gossypium darwinii,Least Concern,-1.347239,-89.698765,Ecuador
Gossypium darwinii,Least Concern,-0.889717,-89.608863,Ecuador
Gossypium darwinii,Least Concern,-0.95933,-90.991287,Ecuador
Gossypium darwinii,Least Concern,-0.746358,-90.319572,Ecuador
Gossypium darwinii,Least Concern,-0.890503,-89.610497,Ecuador
Gossypium darwinii,Least Concern,-0.907055,-89.612008,Ecuador
Gossypium darwinii,Least Concern,-0.888579,-89.609671,Ecuador
Gossypium darwinii,Least Concern,-0.889862,-89.608987,Ecuador
Gossypium darwinii,Least Concern,-0.261984,-90.715275,Ecuador
Gossypium darwinii,Least Concern,-0.88992,-89.608933,Ecuador
Gossypium darwinii,Least Concern,-0.892475,-89.61228,Ecuador
Gossypium darwinii,Least Concern,-0.891319,-89.612277,Ecuador
Gossypium darwinii,Least Concern,-0.889355,-89.607978,Ecuador
Gossypium darwinii,Least Concern,-0.922322,-89.615387,Ecuador
Gossypium darwinii,Least Concern,-0.892583,-89.609153,Ecuador
Gossypium darwinii,Least Concern,-0.892845,-89.609,Ecuador
Gossypium darwinii,Least Concern,-0.890503,-89.610497,Ecuador
Gossypium darwinii,Least Concern,-0.820524,-89.421003,Ecuador
Gossypium darwinii,Least Concern,-0.528582,-90.486463,Ecuador
Gossypium darwinii,Least Concern,-0.893617,-89.609375,Ecuador
Gossypium darwinii,Least Concern,-0.888863,-89.609831,Ecuador
Gossypium darwinii,Least Concern,-0.893603,-89.609383,Ecuador
Gossypium darwinii,Least Concern,-0.528372,-90.486572,Ecuador
Gossypium darwinii,Least Concern,-0.754394,-90.312403,Ecuador
Gossypium darwinii,Least Concern,-0.925974,-89.42974,Ecuador
Gossypium darwinii,Least Concern,-0.890111,-89.612693,Ecuador
Gossypium darwinii,Least Concern,-0.925974,-89.42974,Ecuador
Gossypium darwinii,Least Concern,-0.893653,-89.609467,Ecuador
Gossypium darwinii,Least Concern,-0.922479,-89.617717,Ecuador
Gossypium darwinii,Least Concern,-0.893702,-89.609887,Ecuador
Gossypium darwinii,Least Concern,-0.892792,-89.608883,Ecuador
Gossypium darwinii,Least Concern,-1.281226,-90.489218,Ecuador
Gossypium darwinii,Least Concern,-0.892563,-89.609098,Ecuador
Gossypium darwinii,Least Concern,-1.276896,-90.486381,Ecuador
Gossypium darwinii,Least Concern,-0.697712,-89.304771,Ecuador
Gossypium darwinii,Least Concern,-0.888576,-89.608483,Ecuador
Gossypium darwinii,Least Concern,-0.746413,-90.319606,Ecuador
Gossypium darwinii,Least Concern,-0.895007,-89.609293,Ecuador
Gossypium darwinii,Least Concern,-0.88954,-89.608511,Ecuador
Gossypium darwinii,Least Concern,-0.889524,-89.608545,Ecuador
Gossypium darwinii,Least Concern,-0.741395,-90.306587,Ecuador
Gossypium darwinii,Least Concern,-0.88857,-89.605288,Ecuador
Gossypium darwinii,Least Concern,-0.888675,-89.606552,Ecuador
Gossypium darwinii,Least Concern,-0.88883,-89.605494,Ecuador
Gossypium darwinii,Least Concern,-0.890276,-89.611704,Ecuador
Gossypium darwinii,Least Concern,-1.236633,-90.4488,Ecuador
Gossypium darwinii,Least Concern,-0.888966,-89.605765,Ecuador
Gossypium darwinii,Least Concern,-0.889505,-89.608321,Ecuador
Gossypium darwinii,Least Concern,-0.888674,-89.606517,Ecuador
Gossypium darwinii,Least Concern,-0.893328,-89.608816,Ecuador
Gossypium davidsonii,Vulnerable,23.196338,-109.46885,Mexico
Gossypium davidsonii,Vulnerable,23.205378,-109.46225,Mexico
Gossypium davidsonii,Vulnerable,23.205495,-109.462172,Mexico
Gossypium davidsonii,Vulnerable,23.433858,-109.427825,Mexico
Gossypium davidsonii,Vulnerable,25.923417,-111.350892,Mexico
Gossypium davidsonii,Vulnerable,26.022481,-111.152825,Mexico
Gossypium davidsonii,Vulnerable,24.796472,-112.115455,Mexico
Gossypium davidsonii,Vulnerable,23.769415,-109.722039,Mexico
Gossypium davidsonii,Vulnerable,24.061542,-110.064583,Mexico
Gossypium davidsonii,Vulnerable,23.621475,-109.636575,Mexico
Gossypium davidsonii,Vulnerable,24.141278,-110.78025,Mexico
Gossypium davidsonii,Vulnerable,24.141495,-110.781692,Mexico
Gossypium davidsonii,Vulnerable,22.917627,-109.861103,Mexico
Gossypium davidsonii,Vulnerable,23.465914,-109.445887,Mexico
Gossypium davidsonii,Vulnerable,22.904663,-109.846521,Mexico
Gossypium davidsonii,Vulnerable,24.102515,-110.005102,Mexico
Gossypium davidsonii,Vulnerable,24.237358,-110.174906,Mexico
Gossypium davidsonii,Vulnerable,24.03018,-110.121901,Mexico
Gossypium davidsonii,Vulnerable,25.810189,-111.201483,Mexico
Gossypium davidsonii,Vulnerable,25.81913,-111.221162,Mexico
Gossypium davidsonii,Vulnerable,23.438564,-109.433086,Mexico
Gossypium davidsonii,Vulnerable,23.442142,-109.42765,Mexico
Gossypium davidsonii,Vulnerable,23.7371,-109.838172,Mexico
Gossypium davidsonii,Vulnerable,27.894738,-110.868497,Mexico
Gossypium davidsonii,Vulnerable,23.644489,-109.712105,Mexico
Gossypium davidsonii,Vulnerable,23.089425,-109.753664,Mexico
Gossypium davidsonii,Vulnerable,24.051424,-110.078085,Mexico
Gossypium davidsonii,Vulnerable,23.000259,-109.777191,Mexico
Gossypium davidsonii,Vulnerable,23.244797,-109.438003,Mexico
Gossypium davidsonii,Vulnerable,22.924583,-109.979698,Mexico
Gossypium davidsonii,Vulnerable,24.00759,-110.104471,Mexico
Gossypium davidsonii,Vulnerable,23.446362,-110.22651,Mexico
Gossypium davidsonii,Vulnerable,23.43778,-110.238487,Mexico
Gossypium davidsonii,Vulnerable,23.434492,-109.427437,Mexico
Gossypium davidsonii,Vulnerable,23.052153,-109.69222,Mexico
Gossypium davidsonii,Vulnerable,23.435688,-110.233488,Mexico
Gossypium davidsonii,Vulnerable,23.429016,-110.169909,Mexico
Gossypium davidsonii,Vulnerable,24.004586,-110.096845,Mexico
Gossypium davidsonii,Vulnerable,22.940749,-109.883982,Mexico
Gossypium davidsonii,Vulnerable,24.046269,-110.070511,Mexico
Gossypium davidsonii,Vulnerable,22.929571,-109.886499,Mexico
Gossypium davidsonii,Vulnerable,22.941475,-109.879292,Mexico
Gossypium davidsonii,Vulnerable,22.90847,-109.970787,Mexico
Gossypium davidsonii,Vulnerable,23.007058,-109.838317,Mexico
Gossypium davidsonii,Vulnerable,26.370947,-111.433381,Mexico
Gossypium davidsonii,Vulnerable,24.005178,-110.097094,Mexico
Gossypium davidsonii,Vulnerable,24.006257,-110.093014,Mexico
Gossypium davidsonii,Vulnerable,24.107132,-110.018813,Mexico
Gossypium davidsonii,Vulnerable,23.390949,-109.564288,Mexico
Gossypium davidsonii,Vulnerable,23.437608,-110.238564,Mexico
Gossypium davidsonii,Vulnerable,23.363025,-110.190893,Mexico
Gossypium davidsonii,Vulnerable,23.102515,-110.111172,Mexico
Gossypium davidsonii,Vulnerable,22.913425,-109.971756,Mexico
Gossypium davidsonii,Vulnerable,23.435253,-109.449331,Mexico
Gossypium davidsonii,Vulnerable,26.12087,-111.285063,Mexico
Gossypium davidsonii,Vulnerable,22.901882,-109.847765,Mexico
Gossypium davidsonii,Vulnerable,22.876639,-109.900953,Mexico
Gossypium davidsonii,Vulnerable,26.124839,-111.285667,Mexico
Gossypium davidsonii,Vulnerable,23.030736,-109.721172,Mexico
Gossypium davidsonii,Vulnerable,23.042682,-109.709149,Mexico
Gossypium davidsonii,Vulnerable,26.122379,-111.286495,Mexico
Gossypium davidsonii,Vulnerable,24.0458,-109.827758,Mexico
Gossypium davidsonii,Vulnerable,23.043754,-109.708701,Mexico
Gossypium davidsonii,Vulnerable,23.050149,-109.692911,Mexico
Gossypium davidsonii,Vulnerable,23.042926,-109.706752,Mexico
Gossypium davidsonii,Vulnerable,26.123223,-111.286382,Mexico
Gossypium davidsonii,Vulnerable,23.459409,-110.249948,Mexico
Gossypium davidsonii,Vulnerable,23.459381,-110.249923,Mexico
Gossypium davidsonii,Vulnerable,23.459018,-110.249878,Mexico
Gossypium davidsonii,Vulnerable,23.459356,-110.250057,Mexico
Gossypium davidsonii,Vulnerable,26.073278,-111.319703,Mexico
Gossypium davidsonii,Vulnerable,24.221336,-110.600777,Mexico
Gossypium davidsonii,Vulnerable,25.741028,-111.26216,Mexico
Gossypium davidsonii,Vulnerable,23.5927,-109.578274,Mexico
Gossypium davidsonii,Vulnerable,24.058349,-110.572125,Mexico
Gossypium davidsonii,Vulnerable,23.469187,-110.25547,Mexico
Gossypium davidsonii,Vulnerable,23.46952,-110.254708,Mexico
Gossypium davidsonii,Vulnerable,23.469208,-110.255613,Mexico
Gossypium davidsonii,Vulnerable,23.46135,-110.25325,Mexico
Gossypium davidsonii,Vulnerable,26.112653,-111.279512,Mexico
Gossypium davidsonii,Vulnerable,26.110906,-111.278725,Mexico
Gossypium davidsonii,Vulnerable,23.129423,-109.521153,Mexico
Gossypium davidsonii,Vulnerable,23.503773,-110.131909,Mexico
Gossypium davidsonii,Vulnerable,23.480887,-110.245567,Mexico
Gossypium davidsonii,Vulnerable,24.628328,-112.132686,Mexico
Gossypium davidsonii,Vulnerable,25.690278,-109.2575,Mexico
Gossypium davidsonii,Vulnerable,23.963755,-110.220816,Mexico
Gossypium davidsonii,Vulnerable,24.628428,-112.132674,Mexico
Gossypium davidsonii,Vulnerable,24.62918,-112.132867,Mexico
Gossypium davidsonii,Vulnerable,26.054885,-109.354484,Mexico
Gossypium davidsonii,Vulnerable,22.944851,-109.998634,Mexico
Gossypium davidsonii,Vulnerable,22.895523,-109.898151,Mexico
Gossypium davidsonii,Vulnerable,23.434383,-109.437587,Mexico
Gossypium davidsonii,Vulnerable,23.59209,-109.614014,Mexico
Gossypium davidsonii,Vulnerable,25.704002,-111.041667,Mexico
Gossypium davidsonii,Vulnerable,25.013866,-110.587673,Mexico
Gossypium davidsonii,Vulnerable,24.05207,-110.581437,Mexico
Gossypium davidsonii,Vulnerable,23.438933,-110.238113,Mexico
Gossypium davidsonii,Vulnerable,24.121942,-110.00226,Mexico
Gossypium davidsonii,Vulnerable,23.116336,-109.553289,Mexico
Gossypium harknessii,Endangered status,25.962588,-111.362113,Mexico
Gossypium harknessii,Endangered status,25.720371,-111.234014,Mexico
Gossypium harknessii,Endangered status,26.021536,-111.154786,Mexico
Gossypium harknessii,Endangered status,26.011754,-111.347753,Mexico
Gossypium harknessii,Endangered status,26.059107,-111.121192,Mexico
Gossypium harknessii,Endangered status,24.141414,-110.780312,Mexico
Gossypium harknessii,Endangered status,25.891561,-111.183152,Mexico
Gossypium harknessii,Endangered status,24.141489,-110.780333,Mexico
Gossypium harknessii,Endangered status,23.95258,-110.834719,Mexico
Gossypium harknessii,Endangered status,25.894117,-111.213062,Mexico
Gossypium harknessii,Endangered status,25.934172,-111.202719,Mexico
Gossypium harknessii,Endangered status,25.934179,-111.203118,Mexico
Gossypium harknessii,Endangered status,26.051453,-111.101909,Mexico
Gossypium harknessii,Endangered status,24.2215,-110.600914,Mexico
Gossypium harknessii,Endangered status,26.040244,-111.337686,Mexico
Gossypium harknessii,Endangered status,25.8914,-111.182691,Mexico
Gossypium harknessii,Endangered status,24.05319,-110.585363,Mexico
Gossypium harknessii,Endangered status,25.659916,-111.04115,Mexico
Gossypium harknessii,Endangered status,25.818305,-111.219704,Mexico
Gossypium harknessii,Endangered status,25.818285,-111.220402,Mexico
Gossypium harknessii,Endangered status,25.70598,-111.04333,Mexico
Gossypium harknessii,Endangered status,26.102107,-111.289113,Mexico
Gossypium harknessii,Endangered status,26.101895,-111.289033,Mexico
Gossypium harknessii,Endangered status,26.124431,-111.273108,Mexico
Gossypium harknessii,Endangered status,26.101856,-111.28917,Mexico
Gossypium harknessii,Endangered status,26.110885,-111.278165,Mexico
Gossypium harknessii,Endangered status,24.047528,-109.833365,Mexico
Gossypium harknessii,Endangered status,33.450606,-111.948952,United States of America
Gossypium harknessii,Endangered status,24.048942,-110.97245,Mexico
Gossypium harknessii,Endangered status,26.382363,-111.428738,Mexico
Gossypium harknessii,Endangered status,26.349033,-111.422875,Mexico
Gossypium harknessii,Endangered status,26.348333,-111.422501,Mexico
Gossypium harknessii,Endangered status,26.381268,-111.428794,Mexico
Gossypium harknessii,Endangered status,26.378553,-111.4302,Mexico
Gossypium harknessii,Endangered status,26.349586,-111.423936,Mexico
Gossypium harknessii,Endangered status,23.990467,-110.901887,Mexico
Gossypium harknessii,Endangered status,25.981168,-111.123238,Mexico
Gossypium harknessii,Endangered status,25.995597,-111.1194,Mexico
Gossypium harknessii,Endangered status,33.42565,-111.93004,United States of America
Gossypium harknessii,Endangered status,26.37376,-111.42996,Mexico
Gossypium harknessii,Endangered status,26.37376,-111.42996,Mexico
Gossypium harknessii,Endangered status,26.377406,-111.430364,Mexico
Gossypium harknessii,Endangered status,26.015432,-111.163255,Mexico
Gossypium harknessii,Endangered status,23.98686,-110.88869,Mexico
Gossypium harknessii,Endangered status,23.98686,-110.88869,Mexico
Gossypium harknessii,Endangered status,24.517222,-111.935556,Mexico
Gossypium harknessii,Endangered status,24.450972,-111.772722,Mexico
Gossypium harknessii,Endangered status,24.6675,-111.714417,Mexico
Gossypium harknessii,Endangered status,24.378889,-111.728583,Mexico
Gossypium harknessii,Endangered status,24.3799,-111.7288,Mexico
Gossypium harknessii,Endangered status,24.3799,-111.7288,Mexico
Gossypium harknessii,Endangered status,24.4629,-111.8369,Mexico
Gossypium harknessii,Endangered status,24.4629,-111.8369,Mexico
Gossypium harknessii,Endangered status,24.446389,-111.843889,Mexico
Gossypium harknessii,Endangered status,30.15,71.43,Pakistan
Gossypium harknessii,Endangered status,30.15,71.43,Pakistan
Gossypium harknessii,Endangered status,30.15,71.43,Pakistan
Gossypium harknessii,Endangered status,30.15,71.43,Pakistan
Gossypium harknessii,Endangered status,30.15,71.43,Pakistan
Gossypium harknessii,Endangered status,24.5524,-111.516,Mexico
Gossypium harknessii,Endangered status,24.5524,-111.516,Mexico
Gossypium harknessii,Endangered status,33.3646,-111.734,United States of America
Gossypium harknessii,Endangered status,33.364611,-111.734417,United States of America
Gossypium harknessii,Endangered status,24.367333,-110.695139,Mexico
Gossypium harknessii,Endangered status,24.367333,-110.695139,Mexico
Gossypium harknessii,Endangered status,26.016944,-111.163055,Mexico
Gossypium harknessii,Endangered status,26.016944,-111.163056,Mexico
Gossypium harknessii,Endangered status,33.364292,-111.736336,United States of America
Gossypium harknessii,Endangered status,24.388056,-111.72,Mexico
Gossypium harknessii,Endangered status,24.381722,-111.710972,Mexico
Gossypium harknessii,Endangered status,24.38806,-111.72,Mexico
Gossypium harknessii,Endangered status,24.38806,-111.72,Mexico
Gossypium harknessii,Endangered status,24.38806,-111.72,Mexico
Gossypium harknessii,Endangered status,24.008333,-110.491667,Mexico
Gossypium harknessii,Endangered status,25.609042,-110.785693,Mexico
Gossypium harknessii,Endangered status,24.325,-109.941667,Mexico
Gossypium harknessii,Endangered status,24.316667,-109.933333,Mexico
Gossypium harknessii,Endangered status,26.108333,-111.291667,Mexico
Gossypium harknessii,Endangered status,26.125,-111.308333,Mexico
Gossypium harknessii,Endangered status,26.018319,-111.121497,Mexico
Gossypium harknessii,Endangered status,26.05,-111.08333,Mexico
Gossypium harknessii,Endangered status,25.706111,-111.03,Mexico
Gossypium harknessii,Endangered status,25.916667,-111.166667,Mexico
Gossypium harknessii,Endangered status,25.825,-111.308333,Mexico
Gossypium harknessii,Endangered status,25.925,-111.175,Mexico
Gossypium harknessii,Endangered status,25.708333,-111.025,Mexico
Gossypium harknessii,Endangered status,25.70417,-111.03333,Mexico
Gossypium harknessii,Endangered status,25.91667,-111.16667,Mexico
Gossypium harknessii,Endangered status,25.70611,-111.03,Mexico
Gossypium harknessii,Endangered status,25.91667,-111.16667,Mexico
Gossypium harknessii,Endangered status,25.81667,-111.3,Mexico
Gossypium harknessii,Endangered status,25.706111,-111.03,Mexico
Gossypium harknessii,Endangered status,25.91801,-111.1702,Mexico
Gossypium harknessii,Endangered status,25.81667,-111.3,Mexico
Gossypium harknessii,Endangered status,25.70611,-111.03,Mexico
Gossypium harknessii,Endangered status,25.91801,-111.1702,Mexico
Gossypium harknessii,Endangered status,24.380556,-111.705833,Mexico
Gossypium harknessii,Endangered status,26.385278,-111.416944,Mexico
Gossypium harknessii,Endangered status,26.125,-111.175,Mexico
Gossypium harknessii,Endangered status,25.658333,-111.041667,Mexico
Gossypium harrisii,,17.739457,-77.210809,Jamaica
Gossypium herbaceum,Data Deficient,-23.860058,29.74063,South Africa
Gossypium herbaceum,Data Deficient,-23.860058,29.74063,South Africa
Gossypium herbaceum,Data Deficient,-23.048839,30.351131,South Africa
Gossypium herbaceum,Data Deficient,-23.048839,30.351131,South Africa
Gossypium herbaceum,Data Deficient,24.100199,120.685826,Chinese Taipei
Gossypium herbaceum,Data Deficient,24.100199,120.685826,Chinese Taipei
Gossypium herbaceum,Data Deficient,27.759897,-15.589091,Spain
Gossypium herbaceum,Data Deficient,27.759897,-15.589091,Spain
Gossypium herbaceum,Data Deficient,-25.381145,31.711938,South Africa
